grade,race,count,,
<chr>,<fctr>,<int>,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
C,sumwhite,3566,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
D,sumwhite,1573,,
